date,VTSMX,VBLTX,IEMG,VIX,VTI,MUB,VBR,SPTR,BND,VEA,VTV
19950215,8.3948676464,2.9630504738,11.7539535574,11.9,17.0393558926,39.1439903681,15.1052349843,609.517,28.7761382385,15.8042894866,14.1571688021
19950216,8.3948676464,2.9630504738,11.6457883407,11.61,17.0393558926,39.1439903681,15.0535931553,610.379,28.8376914754,15.9170524806,14.1571688021
19950217,8.346019705,2.956629996,11.7539535574,12.42,16.9402075208,39.1052722767,15.0277722408,606.412,28.8069148569,15.912287847,14.0971807987
19950221,8.346019705,2.9502095183,11.5616598387,12.05,16.9402075208,39.1052722767,15.0148617836,607.406,28.7761382385,15.9059350023,14.1331736007
19950222,8.3809110917,2.9694709515,11.4054211922,11.72,17.0110277864,39.2601446422,15.0535931553,610.417,28.9300213307,15.8821118346,14.1811640034
19950223,8.4227807558,2.9662607126,11.6217516258,11.15,17.096012105,39.3762989162,15.1052349843,612.869,28.9300213307,15.9249935365,14.2411520068
19950224,8.4367373105,2.9694709515,11.7419352,10.84,17.1243402112,39.3762989162,15.1310558988,614.403,28.9300213307,15.8058776978,14.2771448089
19950227,8.3739328144,2.9855221458,11.513586409,12.51,16.9968637332,39.453735099,15.0535931553,609.118,29.0531278044,15.548587486,14.1451712014
19950228,8.4367373105,3.0092779135,11.7178984852,11.75,17.1243402112,39.7170181202,15.1568768133,613.653,29.2131662203,15.7502903063,14.2291544062
19950301,8.4158024784,3.0125067524,11.6818434129,12.29,17.0818480519,39.8337184673,15.1439663561,611.638,29.2131662203,15.6994675485,14.1451712014
19950302,8.4018459238,2.9995913966,11.513586409,12.3,17.0535199457,39.7559182359,15.1439663561,611.006,29.1203277683,15.8392301326,14.121176
19950303,8.4158024784,2.9834472018,11.4775313368,11.45,17.0818480519,39.5614176575,15.1697872706,611.496,29.0274893164,16.0584032759,14.1091783994
19950306,8.4088242011,2.9705318459,11.2131274735,12.17,17.0676839988,39.366917079,15.1310558988,611.872,28.965597015,16.2553414627,14.085183198
19950307,8.3529979823,2.960845329,11.0448704696,14.22,16.9543715739,39.2113166163,15.0148617836,607.48,28.9346508644,16.2204008166,13.9652071912
19950308,8.366954537,2.9834472018,10.7203748193,14.11,16.9826996801,39.3280169633,15.0277722408,608.772,29.058435467,16.1362256239,14.0251951946
19950309,8.3739328144,2.9963625576,10.6482646747,13.77,16.9968637332,39.4058171947,15.0148617836,609.111,29.151273919,16.2029304936,14.0371927953
19950310,8.4646504199,3.0125067524,10.8165216786,12.38,17.1809964237,39.5614176575,15.0665036126,617.201,29.244112371,15.8725825675,14.2171568055
19950313,8.4786069746,3.0157355914,10.9487236103,12.15,17.2093245299,39.5614176575,15.0794140698,617.847,29.2750585216,15.9869337727,14.2171568055
19950314,8.527454916,3.044795142,11.0689071845,12.1,17.3084729017,39.7948183516,15.1310558988,621.452,29.3988431242,15.8471711885,14.2531496075
19950315,8.5134983613,3.0415663031,11.0689071845,12.42,17.2801447955,39.8337184673,15.1439663561,620.214,29.3678969736,16.1362256239,14.2411520068
19950316,8.5623463027,3.048023981,11.1169806142,11.95,17.3792931672,39.9893189301,15.1826977278,624.705,29.4297892749,16.1425784686,14.3371328123
19950317,8.5553680254,3.0383374641,11.2131274735,11.8,17.3651291141,39.9115186987,15.1310558988,624.853,29.3678969736,16.0790500213,14.3131376109
19950320,8.5623463027,3.0318797862,11.2251458309,11.34,17.3792931672,39.8337184673,15.1439663561,625.648,29.3369508229,16.0536386424,14.2891424096
19950321,8.548389748,3.0221932693,11.2371641884,11.53,17.350965061,39.7948183516,15.1052349843,624.298,29.3060046723,16.1362256239,14.2291544062
19950322,8.548389748,3.0092779135,11.2491825458,11.29,17.350965061,39.7170181202,15.0665036126,625.057,29.244112371,15.9646988161,14.2771448089
19950323,8.5554023729,3.0092779135,11.285237618,11.43,17.3651988306,39.7170181202,15.0665036126,625.41,29.244112371,15.9043467911,14.3133505861
19950324,8.6395538717,3.0351086252,11.4534946219,11.19,17.536004065,39.9115186987,15.1439663561,631.743,29.3678969736,15.8630533004,14.4702422873
19950327,8.681629621,3.048023981,11.5856965536,11.83,17.6214066822,39.9893189301,15.1956081851,634.829,29.4297892749,15.990110195,14.5788596189
19950328,8.6956548708,3.0286509472,11.6217516258,11.33,17.6498742212,39.9115186987,15.2343395568,635.718,29.3060046723,16.3490459225,14.5788596189
19950329,8.6886422459,3.0351086252,11.6818434129,12.51,17.6356404517,39.9504188144,15.2472500141,634.735,29.3060046723,16.4459268047,14.6029968037
19950330,8.681629621,3.0254221083,11.6217516258,12.62,17.6214066822,39.9115186987,15.2988918431,633.647,29.2750585216,16.3871629909,14.6512711733
19950331,8.6605917463,3.0415663031,11.597714911,13.37,17.5787053736,40.1176893118,15.3376232149,631.76,29.4112215845,16.5999832895,14.6271339885
19950403,8.6746169961,3.0578139863,11.4534946219,13.5,17.6071729126,40.1567903736,15.3763545866,633.325,29.5045905419,16.3458695001,14.6392025809
19950404,8.7166927455,3.061063523,11.6097332684,12.62,17.6925755298,40.234992497,15.4150859584,637.77,29.5357135277,16.5046906185,14.7598885049
19950405,8.7307179953,3.061063523,11.7900086297,12.96,17.7210430689,40.2740935587,15.4279964156,638.309,29.5357135277,16.6809820598,14.8081628745
19950406,8.7307179953,3.0675625963,11.8140453446,12.81,17.7210430689,40.3522956821,15.5054591591,638.952,29.5668365135,16.7159227059,14.8202314669
19950407,8.7377306202,3.0578139863,11.7419352,12.85,17.7352768384,40.3131946204,15.4796382446,639.441,29.5357135277,16.7842157868,14.8323000593
19950410,8.75175587,3.0578139863,11.6457883407,12.79,17.7637443775,40.2740935587,15.5312800736,640.209,29.5357135277,16.9493897498,14.8443686517
19950411,8.7447432451,3.061063523,11.6097332684,12.73,17.749510608,40.3131946204,15.5571009881,638.34,29.5668365135,16.8683909795,14.7840256897
19950412,8.7727937447,3.0675625963,11.6457883407,12.04,17.8064456861,40.3131946204,15.5829219026,640.463,29.5979594993,16.8683909795,14.8443686517
19950413,8.8078568692,3.0740616696,11.6698250555,11.48,17.8776145338,40.4304978055,15.6474741889,643.069,29.6602054709,17.0557998991,14.8805744289
19950417,8.7587684949,3.0643130596,11.7419352,12.33,17.777978147,40.4304978055,15.6732951034,639.222,29.6602054709,17.2162092287,14.7960942821
19950418,8.7377306202,3.0643130596,11.7419352,12.96,17.7352768384,40.4304978055,15.6345637316,638.284,29.6602054709,17.2336795517,14.7960942821
19950419,8.7096801206,3.0643130596,11.7900086297,13.09,17.6783417603,40.3913967438,15.5829219026,637.727,29.6290824851,17.2876787319,14.8323000593
19950420,8.7237053704,3.0740616696,11.8621187742,12.1,17.7068092994,40.3913967438,15.6216532744,638.194,29.7224514425,17.2241502846,14.8685058365
19950421,8.7727937447,3.0773112062,12.054412493,11.86,17.8064456861,40.3913967438,15.6732951034,642.236,29.7224514425,17.3289722227,14.9409173909
19950424,8.8359073687,3.0838102795,12.1385409949,11.92,17.9345496119,40.3913967438,15.7378473897,647.926,29.7224514425,17.3035608438,15.0495347225
19950425,8.8288947438,3.0838102795,12.2587245691,12.41,17.9203158423,40.3131946204,15.8023996759,647.006,29.7224514425,17.5195575647,15.0495347225
19950426,8.8429199936,3.0838102795,12.2226694969,12.28,17.9487833814,40.234992497,15.8411310477,647.768,29.7224514425,17.314678322,15.0616033149
19950427,8.8569452434,3.0805607429,12.1866144246,11.93,17.9772509205,40.0785882501,15.8669519622,648.893,29.6602054709,17.3782067694,15.0857404997
19950428,8.8779831181,3.0961585188,12.198632782,11.75,18.0199522291,40.0433972946,15.8798624194,650.363,29.7971466085,17.3289722227,15.1098776845
19950501,8.8709704932,3.09288908,12.1505593523,12.14,18.0057184595,40.0433972946,15.8798624194,649.952,29.7658470847,17.357560024,15.1340148693
19950502,8.884995743,3.1026973963,12.2587245691,11.88,18.0341859986,39.9648037769,15.8669519622,650.811,29.8284461322,17.5640274778,15.1340148693
19950503,8.9691472418,3.122314029,12.4510182878,11.69,18.204991233,40.0433972946,15.8927728767,657.944,29.9536442272,17.6227912916,15.2426322009
19950504,8.9621346169,3.1517389779,12.5832202195,12.64,18.1907574635,40.239881089,15.8669519622,658.223,30.110141846,17.6767904719,15.2547007933
19950505,8.9481093671,3.194241682,12.5952385769,12.06,18.1622899244,40.4756616422,15.8540415049,658.211,30.3292385122,17.5687921114,15.2667693857
19950508,9.0112229911,3.194241682,12.6072569343,12.22,18.2903938502,40.4756616422,15.9702356202,662.82,30.3292385122,17.7403189192,15.3753867173
19950509,9.018235616,3.2203971922,12.7394588659,12.75,18.3046276197,40.6328486777,15.9960565347,662.58,30.4231370834,17.6926725837,15.3753867173
19950510,9.0392734907,3.2073194371,12.7995506531,13.08,18.3473289283,40.6328486777,16.0347879064,663.654,30.3605380359,17.5926152791,15.4357296793
19950511,9.0532987405,3.2007805595,13.0519361589,12.98,18.3757964674,40.6721454366,16.11225065,663.763,30.3292385122,17.2527380859,15.3995239021
19950512,9.0743366152,3.164816733,13.1721197331,11.84,18.418497776,40.6721454366,16.1768029362,665.275,30.2979389884,17.0955051787,15.4840040489
19950515,9.1164123646,3.2171277534,13.1480830183,12.38,18.5039003932,40.7507389544,16.215534308,668.228,30.3918375597,17.1050344458,15.6046899729
19950516,9.1304376144,3.2400138248,13.1961564479,12.2,18.5323679323,40.868629231,16.2800865942,668.894,30.4857361309,17.0303885202,15.6408957501
19950517,9.1164123646,3.2432832636,13.2442298776,12.36,18.5039003932,41.0258162665,16.318817966,667.481,30.4857361309,17.0923287564,15.5684841957
19950518,8.9971977413,3.223666631,13.1721197331,13.13,18.2619263111,40.9079259899,16.2413552225,658.042,30.3918375597,16.9001552032,15.3633181249
19950519,8.9901851164,3.223666631,13.0639545163,12.81,18.2476925416,40.868629231,16.215534308,657.852,30.3918375597,16.8286856999,15.3391809401
19950522,9.0603113654,3.223666631,13.1000095886,11.68,18.3900302369,40.868629231,16.3059075087,663.568,30.3605380359,16.6492178362,15.4598668641
19950523,9.1374502393,3.2367443861,13.256248235,11.55,18.5466017018,40.9079259899,16.3962807095,669.855,30.4544366072,16.8048625321,15.6167585653
19950524,9.1374502393,3.2727082126,13.3043216647,11.26,18.5466017018,41.0651130254,16.4091911667,669.946,30.6109342259,16.9017434143,15.5926213805
19950525,9.1374502393,3.2857859677,13.3283583796,11.63,18.5466017018,41.1437065431,16.3833702522,670.097,30.6735332734,17.2082681727,15.5805527881
19950526,9.0673239903,3.2792470901,13.2322115202,12.2,18.4042640065,41.183003302,16.3317284232,663.947,30.6422337497,17.3972653036,15.4477982717
19950530,9.0462861156,3.3021331615,13.0639545163,12.52,18.3615626979,41.3008935786,16.2542656797,663.894,30.7674318447,17.3686775023,15.5081412337
19950531,9.1865386135,3.3217497942,13.1360646608,13.77,18.6462380885,41.5052367248,16.318817966,676.357,30.9740087014,17.0589763215,15.7736502665
19950601,9.2005638633,3.3414829613,13.3884501667,12.21,18.6747056276,41.5052367248,16.3833702522,676.53,31.0684416548,17.0970933899,15.7736502665
19950602,9.2005638633,3.3743715731,13.5927622428,12.98,18.6747056276,41.7421838422,16.4350120812,675.398,31.2573075615,17.3718539246,15.7615816741
19950605,9.2566648625,3.3776604343,13.6648723873,13.45,18.7885757839,41.8606574008,16.5124748247,679.317,31.2258299104,17.3766185582,15.8581304133
19950606,9.2566648625,3.3776604343,13.5567071706,13,18.7885757839,41.9001485871,16.5512061965,679.364,31.1943522592,17.2209738622,15.8581304133
19950607,9.2286143629,3.3579272672,13.3523950944,12.84,18.7316407057,41.8606574008,16.5512061965,676.294,31.0684416548,17.2749730424,15.7374444893
19950608,9.221601738,3.3447718225,13.3043216647,14.12,18.7174069362,41.7026926559,16.6157584828,675.388,31.0054863525,17.0875641228,15.6650329349
19950609,9.1584881139,3.2954389047,13.1721197331,12.76,18.5893030104,41.4262543523,16.577027111,669.8,30.7851427947,16.9478015387,15.5202098261
19950612,9.2005638633,3.3020166271,13.112027946,11.91,18.6747056276,41.189307235,16.6415793973,673.563,30.8166204458,16.8413913894,15.6167585653
19950613,9.2847153621,3.3579272672,13.1601013757,11.29,18.845510862,41.3472719799,16.7061316835,680.409,31.131396957,16.8016861098,15.7977874513
19950614,9.2987406119,3.354638406,13.2322115202,11.29,18.8739784011,41.2682896074,16.7190421408,680.987,31.131396957,16.8302739111,15.7736502665
19950615,9.3197784865,3.3447718225,13.2081748054,11.23,18.9166797097,41.1103248625,16.8094153415,681.817,31.0684416548,16.8747438242,15.7736502665
19950616,9.3618542359,3.3381941001,13.2923033073,10.75,19.0020823269,40.8733777452,16.8481467133,685.259,31.0369640036,16.8699791907,15.8098560437
19950619,9.4460057347,3.3579272672,13.2201931628,11.21,19.1728875613,40.9128689314,16.8739676278,692.145,31.131396957,16.8842730913,15.9305419676
19950620,9.4530183596,3.354638406,13.1601013757,11.16,19.1871213308,40.9128689314,16.8610571705,691.851,31.0999193059,16.9033316255,15.9305419676
19950621,9.4389931098,3.3612161284,13.1841380905,11.32,19.1586537917,41.0313424901,16.8739676278,690.59,31.131396957,17.0653291662,15.8701990057
19950622,9.5516975051,3.3875270178,13.1601013757,11.44,19.387413837,41.3472719799,16.9514303713,699.634,31.2573075615,17.106622657,16.040063521
19950623,9.530565431,3.3809492955,13.1360646608,11.12,19.3445213285,41.3077807937,16.9256094568,697.916,31.1943522592,17.1383868807,16.0157971617
19950626,9.4319490851,3.3677938507,13.0759728737,11.8,19.1443562889,41.2287984212,16.835236256,690.838,31.1628746081,17.0827994893,15.8701990057
19950627,9.3967289615,3.3612161284,13.1240463034,12.37,19.0728687748,41.0708336763,16.8094153415,688.681,31.0999193059,17.0002125077,15.8701990057
19950628,9.4319490851,3.3743715731,13.0639545163,11.74,19.1443562889,41.0313424901,16.7965048843,691.886,31.131396957,16.795333265,15.9551312633
19950629,9.4389931098,3.3283275165,13.0879912311,11.59,19.1586537917,40.7154130002,16.8223257988,690.799,30.9425310503,16.7063934388,15.9065985447
19950630,9.4601251839,3.3539806338,13.0639545163,11.38,19.2015463002,40.9128689314,16.9643408286,692.067,31.1786134337,16.7699218861,15.894465365
19950703,9.4953453074,3.357288307,13.0399178015,11.57,19.2730338144,40.9128689314,16.9901617431,695.079,31.1786134337,16.9716247064,15.967264443
19950705,9.5094333569,3.3639036534,13.3764318092,12.1,19.30162882,40.9525516365,17.0547140293,695.408,31.2102668483,17.0319767314,16.003663982
19950706,9.6150937275,3.3969803855,13.4605603112,11.52,19.5160913625,41.230330572,17.1709081446,704.137,31.4001873363,16.4840438731,16.222061216
19950707,9.6784899499,3.4002880587,13.7369825319,11.77,19.644768888,41.3890613923,17.3258336316,707.281,31.4634941656,17.4719112292,16.3433930127
19950710,9.699622024,3.4002880587,13.8812028209,12.19,19.6876613964,41.4684268024,17.4420277469,708.326,31.4634941656,17.5465571548,16.3797925517
19950711,9.6714459252,3.3837496926,13.7249641744,12.25,19.6304713851,41.5874749176,17.4678486614,705.279,31.4001873363,17.6212030804,16.2827271144
19950712,9.7771062958,3.3870573659,13.8211110338,12.31,19.8449339276,41.6668403278,17.5969532339,713.1,31.4001873363,17.6402616146,16.4283252704
19950713,9.7841503205,3.3870573659,13.9052395358,12.56,19.8592314304,41.6668403278,17.6485950629,713.26,31.4001873363,17.643438037,16.4161920907
19950714,9.7700622711,3.373826673,13.9172578932,12.08,19.8306364247,41.5477922126,17.6485950629,711.849,31.3052270923,17.6148502357,16.3555261924
19950717,9.8123264193,3.3473652873,13.8571661061,12.26,19.9164214417,41.4287440973,17.7389682636,715.447,31.2102668483,17.5957917015,16.3919257314
19950718,9.7418861723,3.3308269213,13.7009274596,12.68,19.7734464134,41.3096959821,17.6615055201,710.101,31.146960019,17.5497335772,16.294860294
19950719,9.5798736039,3.2845194964,13.4725786686,13.49,19.4446038483,40.9922343415,17.3129231743,700.663,30.9253861165,17.4846169187,16.1249957787
19950720,9.6362258016,3.2845194964,13.5326704557,13.86,19.558983871,40.9525516365,17.4291172896,703.931,30.9253861165,17.5290868318,16.2463275754
19950721,9.6432698263,3.2547504375,13.5086337409,12.37,19.5732813738,40.9128689314,17.4807591186,704.046,30.7987724578,17.5116165088,16.1977948567
19950724,9.7066660487,3.2812118232,13.4605603112,12.55,19.7019588993,40.9525516365,17.5840427766,707.872,30.9253861165,17.6513790929,16.2827271144
19950725,9.7841503205,3.294442516,13.5086337409,12.77,19.8592314304,41.0319170466,17.6485950629,713.557,30.9253861165,17.5687921114,16.404058911
19950726,9.8123264193,3.27790415,13.4365235963,13.18,19.9164214417,41.0319170466,17.7002368919,714.251,30.8620792871,17.6339087699,16.404058911
19950727,9.8757226417,3.294442516,13.4605603112,13.18,20.0450989672,41.1112824568,17.8293414644,718.954,30.9253861165,17.7101429067,16.5132575281
19950728,9.8475465429,3.2745964767,13.4485419538,13.18,19.9879089559,41.0715997517,17.8422519217,716.067,30.8620792871,17.7546128199,16.4647248094
19950731,9.8405025182,3.3106501147,13.4365235963,13.49,19.973611453,41.3136642526,17.8809832934,715.018,31.099479897,17.8006709442,16.4525916297
19950801,9.7982383699,3.2906863954,13.3884501667,13.56,19.8878264361,41.1940300897,17.8422519217,711.947,31.0358166833,17.6418498258,16.367659372
19950802,9.7841503205,3.3073228282,13.484597026,13.66,19.8592314304,41.233908144,17.8551623789,711.031,31.099479897,17.5592628443,16.4161920907
19950803,9.7700622711,3.2840318223,13.5446888131,13.78,19.8306364247,41.1142739811,17.8164310072,711.158,31.0039850765,17.6926725837,16.44045845
19950804,9.7841503205,3.2840318223,13.5927622428,13.21,19.8592314304,41.0743959268,17.8551623789,711.449,31.0358166833,17.6196148693,16.4161920907
19950807,9.8123264193,3.3006682551,13.6047806002,13.1,19.9164214417,40.9946398182,17.8938937507,712.908,31.0676482902,17.5513217884,16.4647248094
19950808,9.819370444,3.3039955416,13.5206520983,13.06,19.9307189445,41.0345178725,17.9068042079,713.438,31.099479897,17.5147929312,16.4647248094
19950809,9.819370444,3.2873591089,13.5206520983,12.75,19.9307189445,40.9547617639,17.9713564942,712.678,31.0358166833,17.5227339871,16.404058911
19950810,9.7982383699,3.2740499627,13.5086337409,13,19.8878264361,40.9547617639,17.9842669514,709.988,30.9721534696,17.3273840115,16.367659372
19950811,9.7630182464,3.2540862434,13.3764318092,12.9,19.8163389219,40.9148837097,17.9713564942,707.138,30.8448270422,17.2146210175,16.2827271144
19950814,9.8405025182,3.2540862434,13.2442298776,13.24,19.973611453,40.8750056554,18.0229983232,713.102,30.8766586491,17.1622100484,16.3797925517
19950815,9.8264144688,3.2707226762,13.1961564479,12.35,19.9450164474,40.8750056554,18.0746401522,711.708,30.9084902559,17.0065653524,16.3555261924
19950816,9.8757226417,3.2807045358,13.1480830183,12.45,20.0450989672,40.8750056554,18.1650133529,713.668,30.9403218628,17.2162092287,16.404058911
19950817,9.8757226417,3.2740499627,13.1360646608,12.13,20.0450989672,40.8750056554,18.2295656392,712.522,30.9084902559,17.1288576136,16.404058911
19950818,9.8898106911,3.2773772493,13.1360646608,12.03,20.0736939728,40.8750056554,18.2812074682,712.822,30.9403218628,17.236855974,16.4283252704
19950821,9.868678617,3.2873591089,13.1240463034,13.42,20.0308014644,40.9547617639,18.3457597545,711.436,30.9721534696,17.2146210175,16.4283252704
19950822,9.8898106911,3.2773772493,13.1601013757,12.6,20.0736939728,40.9148837097,18.3328492972,713.271,30.9403218628,17.1479161478,16.4525916297
19950823,9.8616345923,3.2707226762,13.1721197331,13.17,20.0165039615,40.9148837097,18.3328492972,710.342,30.9084902559,17.1860332162,16.3555261924
19950824,9.8616345923,3.2973409685,13.1721197331,12.94,20.0165039615,41.0345178725,18.2941179255,710.767,31.0358166833,17.1479161478,16.367659372
19950825,9.8968547158,3.3372684071,13.1961564479,12.33,20.0879914757,41.1940300897,18.31993884,714.148,31.1949747176,17.1304458248,16.4889911687
19950828,9.868678617,3.3372684071,13.2201931628,12.48,20.0308014644,41.3535423069,18.2941179255,712.82,31.2268063245,17.1622100484,16.5375238874
19950829,9.8757226417,3.3372684071,13.112027946,12.65,20.0450989672,41.3136642526,18.2295656392,714.132,31.1949747176,17.1399750919,16.5617902467
19950830,9.9109427653,3.3439229802,13.0639545163,12.03,20.1165864813,41.3136642526,18.3328492972,715.538,31.2268063245,16.9636836505,16.5617902467
19950831,9.9461628888,3.3798576749,13.112027946,11.52,20.1880739955,41.8001765151,18.4490434125,716.815,31.4655433759,17.1383868807,16.5860566061
19950901,9.9743389876,3.3965896436,13.1360646608,11.29,20.2452640068,41.8803302572,18.5006852415,719.337,31.5615725011,17.089152334,16.7316547621
19950905,10.0729553336,3.4099752186,13.1360646608,11.65,20.4454290464,41.9604839993,18.5910584423,726.262,31.5935822096,17.0923287564,16.8651197384
19950906,10.1081754571,3.4133216123,13.1360646608,11.65,20.5169165606,41.9604839993,18.6943421003,727.681,31.625591918,17.0430942097,16.8772529181
19950907,10.1152194818,3.3965896436,13.1360646608,11.85,20.5312140634,41.9604839993,18.7588943865,727.882,31.5615725011,17.0430942097,16.8772529181
19950908,10.1645276548,3.3999360373,13.1360646608,11.16,20.6312965832,41.9604839993,18.9009094163,730.941,31.5295627927,17.0986816011,16.9621851758
19950911,10.1927037536,3.3965896436,13.2081748054,11.51,20.6884865945,41.9604839993,18.9138198735,732.543,31.5295627927,17.2511498747,16.9743183554
19950912,10.2279238772,3.4200143998,13.2322115202,11.46,20.7599741087,42.1207914835,18.9267303308,735.872,31.625591918,17.1717393155,17.0713837928
19950913,10.2631440007,3.4066288248,13.340376737,11.35,20.8314616228,42.1207914835,18.939640788,739.109,31.5935822096,17.1971506945,17.0835169724
19950914,10.3265402231,3.4333999747,13.3764318092,11.1,20.9601391483,42.1608683546,18.9654617025,745.313,31.7216210432,17.2320913405,17.2412483081
19950915,10.3124521737,3.4267071872,13.4124868815,11.58,20.9315441426,42.1608683546,18.9267303308,744.982,31.6576016264,17.1526807813,17.2655146675
19950918,10.2983641242,3.4066288248,13.4245052389,12.34,20.902949137,42.0406377414,18.8492675873,744.495,31.5935822096,17.0367413649,17.1927155895
19950919,10.3335842478,3.416668006,13.3644134518,12.67,20.9744366511,42.0807146125,18.8492675873,746.344,31.625591918,17.0176828307,17.2048487691
19950920,10.375848396,3.430053581,13.3163400221,12.35,21.0602216681,42.1207914835,18.9009094163,749.655,31.6896113348,17.0367413649,17.2533814878
19950921,10.3194961984,3.3999360373,13.2802849499,12.5,20.9458416454,41.9204071282,18.83635713,744.876,31.5295627927,17.2860905207,17.0956501521
19950922,10.2842760748,3.3865504624,13.2802849499,12.46,20.8743541313,41.6398690308,18.7459839293,743.256,31.4975530843,17.3289722227,17.0107178944
19950925,10.2631440007,3.3898968561,13.1601013757,13.22,20.8314616228,41.6398690308,18.6943421003,743.358,31.4975530843,17.0843877004,16.9985847148
19950926,10.256099976,3.3865504624,13.0879912311,12.9,20.81716412,41.6398690308,18.6556107285,743.208,31.4655433759,17.0780348557,16.9743183554
19950927,10.220734114,3.3832040687,13.0038627292,12.9,20.7453807954,41.5196384176,18.4877747842,742.742,31.4655433759,17.2305031293,16.9987067439
19950928,10.3197585276,3.3832040687,13.0399178015,12.46,20.9463741042,41.5597152887,18.578147985,748.933,31.4655433759,17.201915328,17.1572312687
19950929,10.3056121828,3.4387542047,13.1360646608,12.74,20.9176607744,41.9604839993,18.681431643,747.066,31.7632336642,17.3845596141,17.169425463
19951002,10.2490268036,3.4421189348,12.9678076569,13.95,20.8028074551,42.0007531778,18.578147985,743.647,31.7954152586,17.1701511043,17.0962602976
19951003,10.2348804588,3.4555778554,12.9077158698,14.5,20.7740941253,42.0410223563,18.4490434125,744.47,31.827596853,17.1987389056,17.0840661034
19951004,10.1924414244,3.4656720458,12.9678076569,14.86,20.6879541358,42.0410223563,18.31993884,743.476,31.8919600417,17.2845023095,17.0718719092
19951005,10.220734114,3.469036776,13.0519361589,15.74,20.7453807954,42.1215607133,18.2941179255,745.218,31.9241416361,17.3464425457,17.1084544919
19951006,10.2278072864,3.4724015061,13.1000095886,13.98,20.7597374603,42.1618298918,18.31993884,745.111,31.9241416361,17.3273840115,17.1450370745
19951009,10.1287828728,3.4757662363,13.0158810866,14.85,20.5587441516,42.1618298918,18.1004610667,739.841,31.9563232305,17.2749730424,17.0230951323
19951010,10.1004901833,3.4757662363,12.883679155,14.97,20.501317492,42.2423682488,17.9713564942,738.753,31.8597784473,17.1177401353,17.0352893265
19951011,10.1641487348,3.4724015061,12.8956975124,14.57,20.6305274761,42.2020990703,18.1004610667,741.339,31.8919600417,16.9668600729,17.1206486861
19951012,10.2348804588,3.4824956965,12.8956975124,14.24,20.7740941253,42.2826374273,18.2037447247,746.021,31.9241416361,17.0939169675,17.1938138514
19951013,10.2702463208,3.5228724582,12.9077158698,13.67,20.8458774498,42.5242524983,18.2812074682,747.815,32.0850496081,17.1304458248,17.2669790167
19951016,10.2490268036,3.516142998,12.9798260144,14.62,20.8028074551,42.5242524983,18.2553865537,745.934,32.0528680137,17.1987389056,17.2060080456
19951017,10.3126853552,3.5195077281,12.9798260144,14.03,20.9320174393,42.5242524983,18.268297011,750.732,32.0528680137,17.1606218372,17.279173211
19951018,10.3339048724,3.5127782678,12.9557892995,14.05,20.975087434,42.5242524983,18.2941179255,751.708,32.0206864193,17.1018580235,17.2425906283
19951019,10.3692707343,3.5195077281,12.9798260144,13.55,21.0468707585,42.5242524983,18.268297011,755.832,32.0528680137,17.1510925701,17.279173211
19951020,10.3126853552,3.4993193472,13.0038627292,13.46,20.9320174393,42.4034449628,18.2037447247,751.757,31.9563232305,17.2463852411,17.1938138514
19951023,10.2702463208,3.492589887,12.9317525847,14.17,20.8458774498,42.2826374273,18.1133715239,748.697,31.9241416361,17.1812685826,17.0962602976
19951024,10.2843926656,3.5127782678,12.8356057253,13.85,20.8745907796,42.4034449628,18.1004610667,750.591,32.0206864193,17.1209165577,17.0962602976
19951025,10.1995145968,3.516142998,12.7034037937,14.49,20.7023108007,42.4437141413,17.9326251224,745.43,32.0528680137,17.0510352656,16.9377357728
19951026,10.1004901833,3.4959546171,12.511110075,15.59,20.501317492,42.3631757843,17.7002368919,738.107,31.9885048249,16.8620381348,16.7548228595
19951027,10.1429292176,3.4993193472,12.5351467898,14.63,20.5874574814,42.3631757843,17.7260578064,741.999,31.9885048249,16.6778056375,16.8767648017
19951030,10.2136609416,3.5060488075,12.5712018621,14.26,20.7310241305,42.3631757843,17.7776996354,746.632,32.0206864193,16.8255092775,16.9621241612
19951031,10.185368252,3.5319572296,12.5712018621,13.83,20.6735974709,42.6490869517,17.7647891782,744.396,32.2298667828,16.898566992,16.9011531901
19951101,10.2348804588,3.5454896328,12.4510182878,13.41,20.7740941253,42.7300150104,17.8035205499,748.01,32.2945853908,16.7969214762,17.0230951323
19951102,10.3409780448,3.559022036,12.3428530711,13.19,20.9894440989,42.8109430692,17.9455355797,755.236,32.3593039988,16.9192137374,17.1938138514
19951103,10.3692707343,3.5522558344,12.3789081433,12.26,21.0468707585,42.8514070985,18.0746401522,756.371,32.3269446948,16.933507638,17.2182022398
19951106,10.3480512172,3.5488727336,12.3308347136,12.74,21.0038007638,42.8109430692,18.0746401522,753.735,32.3269446948,16.950977961,17.1938138514
19951107,10.2985390104,3.5387234312,12.2947796414,13.05,20.9033041094,42.8109430692,18.0488192377,751.027,32.2622260868,16.9636836505,17.1328428803
19951108,10.3763439067,3.559022036,12.198632782,12.16,21.0612274235,42.8514070985,18.1262819812,758.102,32.3593039988,16.9779775511,17.2913674052
19951109,10.4117097687,3.5454896328,12.1745960672,12.46,21.133010748,42.8514070985,18.2037447247,760.313,32.2945853908,17.0208592531,17.3035615994
19951110,10.4046365963,3.5285741288,12.0423941355,12.97,21.1186540831,42.7704790398,18.216655182,759.658,32.2622260868,17.0256238866,17.279173211
